23929.237970   -0.06983	5120150708054240193695424247558460140401910112001551379 087391+2354310642a0680
23929.246160    0.07944	5120150708055428233931624269767333023101910040001420074 087384+2394110642a0654
23929.255780   -0.00101	5120150708060819586869724244729847206301910057002887025 087380+2453710642a0605
23929.264210    0.01200	5120150708062027987899224250737663214301910234001738285 087384+2473910642a0799
23929.276390   -0.05330	5120150708063800125933824257905443748001910072001766151 087385+2463810642a0603
23929.286700    0.08498	5120150708065251308897424266035997334201910087001496136 087388+2513310642a0679
23929.294480   -0.08250	5120150708070403410745624291564529092401910131001666254 087390+2553110642a0647
23929.305670    0.08650	5120150708072010199247624321843282456101910026001664025 087391+2592910642a0729
23929.313080    0.00113	5120150708073049931747124300032941129301910041002545025 087396+2622910642a0663
23929.322740    0.01491	5120150708074444794381824312484749006301910138002550065 087390+2652910642a0908
23929.335360   -0.05044	5120150708080255175883524327203583745001910032001481056 087384+2692910642a0747
23929.355020   -0.01070	5120150708083113434573924356941028462001910038002181053 087370+2702810642a0666
23929.372500    0.11886	5120150708085623725857824383834821602201910019002723014 087373+2752510642a0518
23929.380780    0.02336	5120150708090819343158424402588778676301910041002827032 087377+2772410642a0676
23930.221580   -0.56614	5120150709051904326639924344916392918301910035003733011 087183+1935510642a0621
23930.235380   -0.00212	5120150709053856782811624344697891597301910100002460069 087203+2055510642a0599
23930.243050    0.00099	5120150709054959092713824345514865132301910291002145262 087192+2085310642a0675
23930.252360   -0.01117	5120150709060324113395824347411123034301910086002274111 087200+2165010642a0800
23930.277060   -0.00439	5120150709063858144126424357205641697301910095002256102 087232+2184710642a0715
23930.286880   -0.07835	5120150709065306368955924375219452963401910039001432115 087241+2224610642a0562
23930.297750   -0.01079	5120150709070845520499424370638157846301910073001834061 087253+2284510642a0819
23930.305890   -0.05006	5120150709072029196709724375096536209001910104001750391 087270+2284810642a0529
23930.313970    0.08258	5120150709073206792188724382295259046201910065001700139 087273+2234910642a0542
23930.322870    0.05972	5120150709074455584776424424224454554101910094001211170 087276+2204810642a0576
23930.329400   -0.01304	5120150709075420196038124399977234285301910118002258092 087283+2204710642a0646
23930.369570    0.00007	5120150709085210455322624451077855551301910033003223031 087338+2125910642a0845
23931.159810    0.02241	5120150710035007771791424553948217140301910017003440025 087660+1756310642a0670
23931.166900   -0.01462	5120150710040019987327724546654976442301910028003267030 087666+1786110642a0663
23931.200940   -0.02757	5120150710044920992577624518030169849301910034002881049 087690+1796110642a0545
23931.218430   -0.44844	5120150710051432333521224519054682813401910011001609024 087696+1826310642a0614
23931.231160   -0.03504	5120150710053252495651924502325489787301910019003365013 087697+1916110642a0746
23931.359400    0.01144	5120150710083732525572224547454234847301910047002435047 087853+1977010642a0789
23932.202450    0.03664	5120150711045131308785724754577715467101910016002009037 087820+1746710642a0577
23932.235300   -0.00556	5120150711053849727026424695535914307301910054002106114 087827+1836510642a0672
23932.242160    0.01365	5120150711054842358600024723155158441101910011001698021 087834+1886510642a0585
23932.344210    0.00369	5120150711081540046421824686049852818301910020002826029 087891+2135510642a0655
23932.352670    0.01444	5120150711082751050936324690764489141301910090002261137 087892+2115610642a0669
23932.379200    0.00695	5120150711090602647068124710504401797301910066002611101 087911+2115710642a0640
23932.385470    0.08232	5120150711091504334065824747707705710101910020001905041 087903+2135610642a0634
23947.752110   -0.02040	5120150726180302535962125642934428680301910029002695018 087195+1966710642a0602
23947.761310    0.08231	5120150726181617188185725659097111555101910026002246058 087198+1926810642a0671
23947.770350   -0.00177	5120150726182918051910825626901906498301910045003064038 087219+1867010642a0630
23947.783610   -0.01039	5120150726184824245536225617451027894301910021002970012 087203+1777210642a0647
23947.795730   -0.04154	5120150726190551487798725610476441057301910027003491014 087204+1717410642a0669
23947.806170   -0.01726	5120150726192052702786725605755336675301910043003202038 087195+1697510642a0561
23947.820520   -0.02191	5120150726194132686995325601203107453301910051002890046 087195+1667710642a0678
23947.874780   -0.06786	5120150726205941234749025604024289469301910024003265010 087196+1863710642a0560
23947.884970   -0.04059	5120150726211421096563125607951159325301910053003490040 087202+1833810642a0667
23956.969480   -0.00250	5220150804231602895417224189368536473301910040003508025 087595+2015010642a0635 
23956.986810    0.08635	5220150804234100483405024164052256030301910074002184110 087604+2015010642a0627 
23957.005170    0.02262	5220150805000726740857924139174663336301910051003364036 087595+2005010642a0610 
23957.033050    0.04875	5220150805004735690692324105984899677301910035002414021 087584+1965110642a0555 
23957.043770   -0.02299	5220150805010301429220624091853691381001910019001532049 087584+1965010642a0674 
23957.054400    0.04107	5220150805011820469223424084920183643301910079002389054 087584+1984910642a0720 
23957.068420   -0.04338	5220150805013831187878824084774641001401910036001934120 087625+2014710642a0598 
23957.080290    0.01946	5220150805015537365692024065120575437301910028003468011 087625+1974810642a0686 
23957.089360   -0.01081	5220150805020840913092624056793501934001910031001617054 087604+1924910642a0686 
23957.108930   -0.02850	5220150805023651917833524062720689348401910026001820089 087634+2074310642a0637 
23957.122510    0.03873	5220150805025624827581424047791319819301910050002968029 087625+2014610642a0644 
23957.133750    0.01042	5220150805031236071478424043576201939001910028001984045 087625+2024710642a0730 
23957.143920    0.10170	5220150805032714830317724044866369678201910025002197017 087595+1974810642a0648 
23957.152500   -0.03357	5220150805033936293715624059107354524401910144001336722 087584+1954910642a0690 
23957.165050    0.02538	5220150805035740467001524050475390684301910077002611042 087575+1924910642a0805 
23957.174710   -0.02351	5220150805041134830082324051120802399001910067001589162 087584+1885110642a0684 
23957.193170    0.03399	5220150805043809791745624063584279191301910056002624033 087604+1805410642a0631 
23957.199540   -0.03775	5220150805044720396816624079477415913401910130001845215 087604+1825510642a0527 
23957.210160    0.02362	5220150805050238035250224075793760390301910072002391046 087604+1825510642a0707 
23957.220910    0.03276	5220150805051806648023624085132438209301910236001909292 087634+1885510642a0686 
23957.230300   -0.03527	5220150805053138264220324106046323035401910231001510999 087654+1935510642a0685 
23957.238530   -0.00809	5220150805054329352169124100332085498001910104001442396 087684+2015410642a0679 
23957.245230    0.10301	5220150805055307994295224108793659802201910059001654094 087704+2135410642a0382 
23957.253510    0.06782	5220150805060503546149524152584973305101910025002635026 087735+2155610642a0584 
23957.262600    0.03185	5220150805061808840987024132500302788301910153002084168 087746+2205710642a0671 
23957.271040   -0.04349	5220150805063017957097224155924686427401910201001480649 087751+2225910642a0699 
23957.280590   -0.02240	5220150805064403009604424155299551038001910067001737167 087753+2226010642a0680 
23957.289520    0.06893	5220150805065654156981024169632946728201910031001722037 087757+2256010642a0664 
23957.320660   -0.04559	5220150805074144914661924235629202968401910060001640180 087773+2305710642a0568 
23957.332110    0.02276	5220150805075813904039624244457774633301910057002465050 087784+2325610642a0653 
23958.199130    0.02409	5220150806044644408752624277993574050301910049002473101 087838+1906710642a0681 
23958.205270    0.02271	5220150806045534964244424280167302028301910292002227320 087836+1936810642a0659 
23958.215620    0.01598	5220150806051029988606624284798549020301910347002104419 087840+1956910642a0770 
23958.226500   -0.01318	5220150806052609646261524288743312604001910092001805378 087840+1986910642a0677 
23958.235730    0.09226	5220150806053926716239824297756267806201910093001667130 087850+2056710642a0672 
23958.243030   -0.04069	5220150806054958045098324313615105260401910304001538541 087860+2136510642a0783 
23958.255230    0.06238	5220150806060731521343824345834691574101910072001568078 087864+2206210642a0671 
23958.264670    0.02992	5220150806062107158479124322751997700301910238002330143 087871+2236110642a1037 
23958.278220   -0.02669	5220150806064037821145924335590535401001910122001550357 087871+2275910642a0665 
23958.285610    0.08317	5220150806065116437386024347054561491201910044002207051 087872+2285910642a0581 
23958.294210   -0.04442	5220150806070339553914724368538168868401910112001665325 087878+2295810642a0686 
23958.310390    0.02744	5220150806072657735157324380151646837301910083002449050 087879+2355610642a0803 
23958.333480   -0.01887	5220150806080012820925924427082453071401910059001719126 087891+2425510642a0917 
23958.345210   -0.00650	5220150806081706412329024435863253696301910064002002074 087900+2455410642a0728 
23958.353920   -0.03441	5220150806082938440118024462166022138401910049001210144 087904+2415510642a0695 
23958.363280    0.01680	5220150806084307609235124468087083581301910034003029023 087908+2415510642a0628 
23959.124950   -0.02565	5220150807025955752537024580930114542401910035001861151 087789+2055910642a0549 
23959.133940    0.00050	5220150807031252448045224573919079241401910023001945090 087785+2056210642a0656 
23959.189090    0.08840	5220150807043217284413024538479931684301910007002465032 087802+2076210642a0463 
23959.198870   -0.04649	5220150807044622338805324537260263285301910015003637020 087801+2066310642a0698 
23959.250740    0.01928	5220150807060104291424924548525533771301910014003105028 087826+2315510642a0461 
23959.262320   -0.03279	5220150807061744476945224553507057607001910034002160090 087833+2375310642a0771 
23959.270260    0.10899	5220150807062910226615924562977719136201910038001616066 087834+2415110642a0611 
23959.291700    0.05429	5220150807070002986513724611006415100101910033001856039 087832+2445110642a0679 
23959.299660   -0.04776	5220150807071130662239324596423500508401910111001539364 087842+2465010642a0687 
23959.311020    0.01137	5220150807072752178618224598562013602301910173002717136 087859+2504910642a0954 
23959.321600   -0.00534	5220150807074306281849424609704103338001910044001519200 087865+2504810642a0653 
23959.338000   -0.02690	5220150807080642937824824643052577608401910105001700216 087878+2524810642a0803 
