date_julian,date_julian_year,residual_m,timestamp,station,elongation_rad
2457140.5,2015.3205479452056,0.09651,5120150428211705815566026633860536510101910048001251249,DE430,1.9553751893962537
2457140.5,2015.3205479452056,0.09011,5120150428225838825763226711076616228101910021001054478,DE430,1.9553751893962537
2457141.5,2015.323287671233,0.00608,5120150429220512253057026609231253488301910036002321049,DE430,2.144557717012169
2457141.5,2015.323287671233,0.01009,5120150429223751927941426628376141754301910022002624018,DE430,2.144557717012169
2457149.5,2015.345205479452,0.05366,5120150507011612347720525407023185900301910053003042036,DE430,3.7309707492770183
2457149.5,2015.345205479452,0.04883,5120150507015600865934725396803542516301910067003117042,DE430,3.7309707492770183
2457149.5,2015.345205479452,0.01911,5120150507021528902470625391418457256001910030001704041,DE430,3.7309707492770183
2457149.5,2015.345205479452,0.09302,5120150507022626302179625394561080142301910046002517036,DE430,3.7309707492770183
2457149.5,2015.345205479452,-0.01877,5120150507031536500346525397709250101001910020001961032,DE430,3.7309707492770183
2457149.5,2015.345205479452,0.0799,5120150507032521179060425403713028134301910043003158034,DE430,3.7309707492770183
2457151.5,2015.3506849315067,0.04546,5120150509020826773471824972629642477301910072002439076,DE430,4.1642869790852135
2457151.5,2015.3506849315067,-0.04007,5120150509022111122980924983141136964401910030001453963,DE430,4.1642869790852135
2457151.5,2015.3506849315067,0.10258,5120150509030503895924724944227871710301910050002564058,DE430,4.1642869790852135
2457151.5,2015.3506849315067,0.01876,5120150509033024131362424955271355344401910008001179467,DE430,4.1642869790852135
2457151.5,2015.3506849315067,0.06769,5120150509035127171090024933241532483301910066002359088,DE430,4.1642869790852135
2457151.5,2015.3506849315067,0.06349,5120150509045212737498124935852641959301910120002900112,DE430,4.1642869790852135
2457151.5,2015.3506849315067,0.04358,5120150509051140391733224940671259090301910030002546045,DE430,4.1642869790852135
2457152.5,2015.3534246575343,-0.03006,5120150510032852998570924746232725715401910042001451999,DE430,4.386313339705466
2457152.5,2015.3534246575343,0.03571,5120150510034240163281924721697847622301910045002172107,DE430,4.386313339705466
2457152.5,2015.3534246575343,0.05065,5120150510052242490315824703716246740301910062002606074,DE430,4.386313339705466
2457152.5,2015.3534246575343,0.01467,5120150510055804714603224706195179235001910014002080034,DE430,4.386313339705466
2457152.5,2015.3534246575343,-0.00194,5120150510063510055956724723205768033301910027003079035,DE430,4.386313339705466
2457153.5,2015.3561643835617,0.06914,5120150511043449961376124502606812468301910011002072093,DE430,4.611658979893006
2457153.5,2015.3561643835617,0.0456,5120150511052005714400224487856851697301910054002736183,DE430,4.611658979893006
2457153.5,2015.3561643835617,-0.01609,5120150511052955822676024482468487006001910055001414256,DE430,4.611658979893006
2457153.5,2015.3561643835617,0.07822,5120150511054129203510124470762686002201910049001587083,DE430,4.611658979893006
2457153.5,2015.3561643835617,-0.0323,5120150511055550639394924501560620319401910033001711091,DE430,4.611658979893006
2457153.5,2015.3561643835617,0.04383,5120150511081534406764924532286634992301910042002609049,DE430,4.611658979893006
2457154.5,2015.358904109589,0.0159,5120150512042318494661424341948083005301910147001918780,DE430,4.840111891386418
2457154.5,2015.358904109589,-0.01721,5120150512043658319823824328637306783001910026001199119,DE430,4.840111891386418
2457154.5,2015.358904109589,0.08117,5120150512050556904095824314057849597301910028002759023,DE430,4.840111891386418
2457154.5,2015.358904109589,0.04675,5120150512063754229623424286332756554301910018002451051,DE430,4.840111891386418
